TimeStamp,D1_Commanded_Torque,IVT_Result_I,D2_Motor_Speed,D1_DC_Bus_Voltage
1718626722689.806396,0,-15.6435,0,369.047
1718626722698.805908,0,-17.5381,0,369.447
1718626722707.805176,0,-16.9792,0,369.5
1718626722716.804443,0,-15.6293,0,370.627
1718626722725.803955,0,-14.3137,0,370.453
1718626722734.803223,0,-13.0281,0,370.573
1718626722743.802490,0,-12,0,370.6
1718626722752.802002,0,-12,0,370.6
1718626722761.801270,0,-12.1526,0,371.12
1718626722770.800781,0,-13.8668,0,370.853
1718626722779.800049,0,-15.581,0,371.753
1718626722788.799316,0,-15.3201,0,371.553
1718626722797.798828,0,-14.4201,0,372.02
1718626722806.798096,0,-14.2399,0,371.753
1718626722815.797363,0,-14.6899,0,372.653
1718626722824.796875,0,-14.5805,0,372.194
1718626722833.796143,0,-13.2306,0,372.706
1718626722842.795410,0,-12.0795,0,372.8
1718626722851.794922,0,-12.9795,0,373.493
1718626722860.794189,0,-13.8794,0,373.773
1718626722869.793457,0,-14,0,373.454
1718626722878.792969,0,-14,0,373.746
1718626722887.792236,0,-13.4208,0,374.406
1718626722896.791504,0,-12.5208,0,374.067
1718626722905.791016,0,-13.706,0,373.827
1718626722914.790283,0,-17.7556,0,374.233
1718626722923.789551,0,-20.3737,0,374.819
1718626722932.789063,0,-17.2238,0,374.9
1718626722941.788330,0,-14.0741,0,374.9
1718626722950.787598,0,-15.3181,0,375.679
1718626722959.787109,0,-16.6681,0,376.146
1718626722968.786377,0,-17.6463,0,375.594
1718626722977.785645,0,-18.5034,0,375.5
1718626722986.785156,0,-18.4023,0,375.933
1718626722995.784424,0,-16.9814,0,376.778
1718626723004.783691,0,-15.8608,0,376.641
1718626723013.783203,0,-15.4108,0,377.378
1718626723022.782471,0,-14.9255,0,377.241
1718626723031.781738,0,-14.0684,0,377.2
1718626723040.781250,0,-13.2113,0,377.2
1718626723049.780518,0,-12.3219,0,377.978
1718626723058.779785,0,-11.422,0,378.705
1718626723067.779297,0,-11,0,378.195
1718626723076.778564,0,-11,0,378.705
1718626723085.777832,0,-12.1111,0,378.368
1718626723094.777344,0,-15.7109,0,378.732
1718626723103.776611,0,-18.9223,0,379.146
1718626723112.775879,0,-18.0224,0,379.2
1718626723121.775391,0,-17.1225,0,379.373
1718626723130.774658,0,-17.3887,0,379.227
1718626723139.773926,0,-17.8387,0,379.027
1718626723148.773438,0,-15.1133,0,379.345
1718626723157.772705,0,-10.6136,0,379.918
1718626723166.771973,0,-8.94299,0,380
1718626723175.771484,0,-11.1929,0,380.604
1718626723184.770752,0,-12.9115,0,380.527
1718626723193.770264,0,-12.4615,0,380.845
1718626723202.769531,0,-12.0115,0,380.727
1718626723211.768799,0,-13.6702,0,381.045
1718626723220.768311,0,-15.3844,0,381.1
1718626723229.767578,0,-14.4822,0,381.704
1718626723238.766846,0,-12.114,0,381.973
1718626723247.766357,0,-11.715,0,382.345
1718626723256.765625,0,-13.0648,0,382.055
1718626723265.764893,0,-13.4734,0,381.827
1718626723274.764404,0,-11.7592,0,382.49
1718626723283.763672,0,-10.045,0,382.082
1718626723292.762939,0,-12.7672,0,382.518
1718626723301.762451,0,-15.6092,0,382.859
1718626723310.761719,0,-14.4477,0,383.417
1718626723319.760986,0,-12.6478,0,383.328
1718626723328.760498,0,-12,0,383.472
1718626723337.759766,0,-12,0,383.5
1718626723346.759033,0,-12.138,0,383.672
1718626723355.758545,0,-12.5879,0,383.355
1718626723364.757813,0,-13.0379,0,383.3
1718626723373.757080,0,-13.4879,0,384.42
1718626723382.756592,0,-13.9378,0,383.652
1718626723391.755859,0,-13.2244,0,384.017
1718626723400.755127,0,-12.3245,0,385.048
1718626723409.754639,0,-10.8491,0,384.855
1718626723418.753906,0,-9.04922,0,385.317
1718626723427.753174,0,-10.2519,0,385.228
1718626723436.752686,0,-15.6516,0,385.717
1718626723445.751953,0,-19.0823,0,386.058
1718626723454.751221,0,-14.3684,0,385.497
1718626723463.750732,0,-9.65438,0,386.003
1718626723472.750000,0,-9.81579,0,386.1
1718626723481.749268,0,-10.7631,0,386.444
1718626723490.748779,0,-10.6626,0,387.103
1718626723499.748047,0,-10.2126,0,386.425
1718626723508.747314,0,-9.77394,0,386.3
1718626723517.746826,0,-9.34539,0,387.075
1718626723526.746094,0,-9.6433,0,388.233
1718626723535.745361,0,-12.9588,0,387.109
1718626723544.744873,0,-15.9628,0,387.158
1718626723553.744141,0,-15.5128,0,387.372
1718626723562.743408,0,-15.0628,0,388.432
1718626723571.742920,0,-12.7877,0,388.428
1718626723580.742188,0,-10.2165,0,388.056
1718626723589.741455,0,-9,0,389.29
1718626723598.740967,0,-9,0,387.78
1718626723607.740234,0,-9.89053,0,388.274
1718626723616.739746,0,-12.0333,0,388.572
1718626723625.739014,0,-13.7783,0,389.202
1718626723634.738281,0,-11.0785,0,388.526
1718626723643.737793,0,-8.37866,0,389.69
1718626723652.737061,0,-8.38685,0,389.212
1718626723661.736328,0,-8.83682,0,389.1
1718626723670.735840,0,-9.57358,0,390.561
1718626723679.735107,0,-10.4735,0,390.026
1718626723688.734375,0,-11.7469,0,390.072
1718626723697.733887,0,-13.5468,0,390.873
1718626723706.733154,0,-14.74,0,389.883
1718626723715.732422,0,-13.3901,0,390.216
1718626723724.731934,0,-12.0402,0,391.417
1718626723733.731201,0,-12,0,390.311
1718626723742.730469,0,-12,0,390.701
1718626723751.729980,0,-9.64451,0,391.659
1718626723760.729248,0,-6.49476,0,390.769
1718626723769.728516,0,-7.60068,0,391.459
1718626723778.728027,0,-12.5504,0,392.373
1718626723787.727295,0,-15.1818,0,391.727
1718626723796.726563,0,-12.482,0,392.201
1718626723805.726074,0,-10.1037,0,392.3
1718626723814.725342,0,-11.3893,0,392.3
1718626723823.724609,0,-12.6749,0,391.871
1718626723832.724121,0,-14.0617,0,392.229
1718626723841.723389,0,-15.4826,0,393.072
1718626723850.722656,0,-14.2832,0,391.999
1718626723859.722168,0,-11.5833,0,392.572
1718626723868.721436,0,-10.7088,0,392.872
1718626723877.720703,0,-12.423,0,393.672
1718626723886.720215,0,-13.964,0,393.457
1718626723895.719482,0,-13.514,0,392.8
1718626723904.718750,0,-13.0641,0,393.129
1718626723913.718262,0,-12.6141,0,394.058
1718626723922.717529,0,-12.1641,0,393.343
1718626723931.716797,0,-12.2858,0,393.886
1718626723940.716309,0,-12.7358,0,393.657
1718626723949.715576,0,-12.8142,0,394.286
1718626723958.714844,0,-12.3643,0,394.229
1718626723967.714355,0,-12.5143,0,394.029
1718626723976.713623,0,-15.2141,0,394.343
1718626723985.712891,0,-17.9139,0,394.571
1718626723994.712402,0,-17.1288,0,395.885
1718626724003.711670,0,-16.2288,0,395.243
1718626724012.711182,0,-13.6511,0,394.329
1718626724021.710449,0,-10.5013,0,394.543
1718626724030.709717,0,-9,0,395.542
1718626724039.709229,0,-9,0,394.758
1718626724048.708496,0,-9.5159,0,395.2
1718626724057.707764,0,-11.2301,0,395.814
1718626724066.707275,0,-12.9442,0,396.071
1718626724075.706543,0,-11.6253,0,395.757
1718626724084.705811,0,-10.2043,0,396.813
1718626724093.705322,0,-9.61473,0,396.058
1718626724102.704590,0,-9.16477,0,396.071
1718626724111.703857,0,-9.54322,0,396.87
1718626724120.703369,0,-10.4003,0,397.428
1718626724129.702637,0,-11.1422,0,397.243
1718626724138.701904,0,-11.6159,0,396.687
1718626724147.701416,0,-11.6907,0,397.113
1718626724156.700684,0,-10.0544,0,397.2
1718626724165.699951,0,-8.41819,0,397.2
1718626724174.699463,0,-9.41041,0,396.516
1718626724183.698730,0,-11.305,0,398.025
1718626724192.697998,0,-13.1396,0,397.787
1718626724201.697510,0,-14.9395,0,398.555
1718626724210.696777,0,-15.0758,0,398.187
1718626724219.696045,0,-12.826,0,398.613
1718626724228.695557,0,-11,0,398.871
1718626724237.694824,0,-11,0,398.216
1718626724246.694092,0,-11,0,398.271
1718626724255.693604,0,-11.8694,0,398.3
1718626724264.692871,0,-12.7693,0,398.471
1718626724273.692139,0,-13,0,399.269
1718626724282.691650,0,-13,0,400.255
1718626724291.690918,0,-11.3582,0,399.716
1718626724300.690186,0,-8.20844,0,399.6
1718626724309.689697,0,-7.07588,0,399.429
1718626724318.688965,0,-10.6756,0,399.4
1718626724327.688232,0,-14,0,399.4
1718626724336.687744,0,-14,0,399.742
1718626724345.687012,0,-14,0,399.629
1718626724354.686279,0,-12.1699,0,399.429
1718626724363.685791,0,-10.0272,0,399.742
1718626724372.685059,0,-9.49316,0,400.142
1718626724381.684326,0,-10.4405,0,400.029
1718626724390.683838,0,-10.2983,0,400.342
1718626724399.683105,0,-8.58417,0,400.229
1718626724408.682373,0,-7.13647,0,400.371
1718626724417.681885,0,-8.93638,0,400.827
1718626724426.681152,0,-10.7362,0,401.071
1718626724435.680664,0,-13.0212,0,401.441
1718626724444.679932,0,-15.3895,0,401.5
1718626724453.679199,0,-16,0,401.5
1718626724462.678711,0,-16,0,401.5
1718626724471.677979,0,-14.8966,0,400.988
1718626724480.677246,0,-12.1968,0,401.412
1718626724489.676758,0,-10,0,401.926
1718626724498.676025,0,-10,0,402.085
1718626724507.675293,0,-10,0,402.697
1718626724516.674805,0,-8.69878,0,401.862
1718626724525.674072,0,-7.34889,0,401.956
1718626724534.673340,0,-7.66733,0,402.085
1718626724543.672852,0,-8.56729,0,402.015
1718626724552.672119,0,-8.76639,0,403.023
1718626724561.671387,0,-8.31643,0,402.518
1718626724570.670898,0,-9.2019,0,402.4
1718626724579.670166,0,-13.2516,0,402.4
1718626724588.669434,0,-17.0335,0,402.741
1718626724597.668945,0,-17.4834,0,402.63
1718626724606.668213,0,-17.9334,0,403.537
1718626724615.667480,0,-14.933,0,402.933
1718626724624.666992,0,-11.3332,0,402.97
1718626724633.666260,0,-9.15006,0,403.937
1718626724642.665527,0,-7.80017,0,404.1
1718626724651.665039,0,-7.52358,0,404.1
1718626724660.664307,0,-8.80919,0,403.589
1718626724669.663574,0,-10,0,404.352
1718626724678.663086,0,-10,0,404.33
1718626724687.662354,0,-10,0,403.789
1718626724696.661621,0,-10.4032,0,404.381
1718626724705.661133,0,-10.8769,0,404.33
1718626724714.660400,0,-12.5858,0,404.64
1718626724723.659668,0,-14.7285,0,404.87
1718626724732.659180,0,-15.4511,0,404.73
1718626724741.658447,0,-14.1012,0,404.87
1718626724750.657715,0,-12.5856,0,405.666
1718626724759.657227,0,-10.3357,0,405.63
1718626724768.656494,0,-8.08588,0,405.005
1718626724777.655762,0,-8.43279,0,405.495
1718626724786.655273,0,-8.88276,0,405.6
1718626724795.654541,0,-9.33273,0,405.43
1718626724804.653809,0,-9.78269,0,405.74
1718626724813.653320,0,-10.2327,0,406.14
1718626724822.652588,0,-10.6826,0,405.86
1718626724831.651855,0,-11.3978,0,405.97
1718626724840.651367,0,-12.7477,0,405.83
1718626724849.650635,0,-13.6422,0,405.8
1718626724858.650146,0,-8.69242,0,406.31
1718626724867.649414,0,-3.74282,0,405.89
1718626724876.648682,0,-4.91217,0,406.905
1718626724885.648193,0,-7.16205,0,407.1
1718626724894.647461,0,-8,0,406.76
1718626724903.646729,0,-8,0,406.87
1718626724912.646240,0,-8.13928,0,408.004
1718626724921.645508,0,-8.61292,0,407.435
1718626724930.644775,0,-9.39161,0,406.96
1718626724939.644287,0,-11.5344,0,407.41
1718626724948.643555,0,-13.677,0,407.16
1718626724957.642822,0,-14.3821,0,406.93
1718626724966.642334,0,-14.8321,0,407.24
1718626724975.641602,0,-12.0307,0,407.47
1718626724984.640869,0,-7.29428,0,408.094
1718626724993.640381,0,-5.66291,0,408.2
1718626725002.639648,0,-6.94852,0,408.03
1718626725011.638916,0,-7.83611,0,408.679
1718626725020.638428,0,-6.93616,0,407.951
1718626725029.637695,0,-6.03623,0,407.545
1718626725038.636963,0,-9.02294,0,408.094
1718626725047.636475,0,-12.1728,0,408.37
1718626725056.635742,0,-12.0046,0,408.23
1718626725065.635010,0,-10.6547,0,408.03
1718626725074.634521,0,-9.53655,0,408.339
1718626725083.633789,0,-8.63662,0,409.079
1718626725092.633057,0,-7.60504,0,409.2
1718626725101.632568,0,-6.25511,0,408.861
1718626725110.631836,0,-5.18955,0,408.8
1718626725119.631104,0,-7.88933,0,408.291
1718626725128.630615,0,-10.5892,0,408.878
1718626725137.629883,0,-11.763,0,409.17
1718626725146.629150,0,-12.6629,0,409.454
1718626725155.628662,0,-12.4371,0,410.178
1718626725164.627930,0,-11.5372,0,409.622
1718626725173.627197,0,-11.3627,0,409.669
1718626725182.626709,0,-12.2627,0,409.869
1718626725191.625977,0,-13,0,409.307
1718626725200.625244,0,-13,0,409.624
1718626725209.624756,0,-13,0,410.208
1718626725218.624023,0,-12.1975,0,410.3
1718626725227.623291,0,-11.2502,0,410.131
1718626725236.622803,0,-11,0,410.439
1718626725245.622070,0,-11,0,410.331
1718626725254.621338,0,-9.89968,0,410.469
1718626725263.620850,0,-7.75694,0,410.161
1718626725272.620117,0,-6.51162,0,409.931
1718626725281.619629,0,-9.35357,0,411.001
1718626725290.618896,0,-11.9411,0,410.607
1718626725299.618164,0,-11.084,0,411.093
1718626725308.617676,0,-10.2269,0,411.539
1718626725317.616943,0,-9.33831,0,410.838
1718626725326.616211,0,-8.43838,0,411.123
1718626725335.615723,0,-296.021,0,494.211
1718626725344.614990,0,-857.575,0,509.046
1718626725353.614258,0,-1093.26,0,509.254
1718626725362.613770,0,-533.043,0,509.638
1718626725371.613037,0,-10.8774,0,509.869
1718626725380.612305,0,-9.07754,0,510.069
1718626725389.611816,0,-7.27764,0,510.692
1718626725398.611084,0,-7.38055,0,509.531
1718626725407.610352,0,-7.83052,0,510.738
1718626725416.609863,0,-8.56099,0,511
1718626725425.609131,0,-9.46091,0,509.732
1718626725434.608398,0,-9.27832,0,509.838
1718626725443.607910,0,-7.47842,0,510.323
1718626725452.607178,0,-6.08036,0,509.977
1718626725461.606445,0,-6.53032,0,510.069
1718626725470.605957,0,-6.9803,0,509.931
1718626725479.605225,0,-6.56974,0,510.069
1718626725488.604492,0,-6.11978,0,509.593
1718626725497.604004,0,-6.94343,0,509.669
1718626725506.603271,0,-8.22904,0,509.109
1718626725515.602539,0,-8.43118,0,509.76
1718626725524.602051,0,-7.0102,0,510.322
1718626725533.601318,0,-6.13007,0,509.809
1718626725542.600586,0,-6.58003,0,509.869
1718626725551.600098,0,-7.14288,0,510.322
1718626725560.599365,0,-9.28556,0,509.471
1718626725569.598633,0,-11.4282,0,509.975
1718626725578.598145,0,-12.3299,0,509.931
1718626725587.597412,0,-12.7799,0,509.394
1718626725596.596680,0,-11.8508,0,509.975
1718626725605.596191,0,-9.60095,0,510.353
1718626725614.595459,0,-8.38932,0,511.075
1718626725623.594727,0,-9.73921,0,510.862
1718626725632.594238,0,-10.9703,0,510.209
1718626725641.593506,0,-10.5203,0,509.763
1718626725650.592773,0,-10.0704,0,509.869
1718626725659.592285,0,-10.7592,0,509.9
1718626725668.591553,0,-11.6592,0,509.563
1718626725677.590820,0,-11.7205,0,510.259
1718626725686.590332,0,-11.2705,0,510.484
1718626725695.589600,0,-10.1026,0,509.825
1718626725704.589111,0,-7.85272,0,510.037
1718626725713.588379,0,-6.07942,0,509.763
1718626725722.587646,0,-6.52938,0,509.869
1718626725731.587158,0,-6.97936,0,510.322
1718626725740.586426,0,-8.22663,0,509.81
1718626725749.585693,0,-9.51224,0,510.29
1718626725758.585205,0,-8.53021,0,509.22
1718626725767.584473,0,-6.16198,0,510.18
1718626725776.583740,0,-5,0,510.147
1718626725785.583252,0,-5,0,509.173
1718626725794.582520,0,-5.73786,0,509.421
1718626725803.581787,0,-8.30908,0,510.005
1718626725812.581299,0,-10.8804,0,509.932
1718626725821.580566,0,-10.0968,0,509.9
1718626725830.579834,0,-9.14949,0,510.068
1718626725839.579346,0,-7.8631,0,510.353
1718626725848.578613,0,-6.51321,0,510.484
1718626725857.577881,0,-6.26561,0,509.826
1718626725866.577393,0,-6.69416,0,509.868
1718626725875.576660,0,-7.25767,0,509.732
1718626725884.575928,0,-8.15759,0,509.868
1718626725893.575439,0,-9.02877,0,509.9
1718626725902.574707,0,-9.47874,0,509.563
1718626725911.573975,0,-9.9287,0,509.5
1718626725920.573486,0,-8.86398,0,509.837
1718626725929.572754,0,-7.51409,0,509.732
1718626725938.572021,0,-6.4428,0,510.625
1718626725947.571533,0,-5.54285,0,510.463
1718626725956.570801,0,-5.71416,0,510.148
1718626725965.570068,0,-7.51401,0,509.595
1718626725974.569580,0,-8.85052,0,510.341
1718626725983.568848,0,-7.99344,0,510.164
1718626725992.568115,0,-7.13637,0,509.764
1718626726001.567627,0,-5.80511,0,510.373
1718626726010.566895,0,-4.38417,0,509.827
1718626726019.566162,0,-4.65662,0,509.112
1718626726028.565674,0,-5.55657,0,509.588
1718626726037.564941,0,-5.56524,0,509.532
1718626726046.564209,0,-4.70817,0,509.332
1718626726055.563721,0,-4.2469,0,509.972
1718626726064.562988,0,-5.66784,0,509.764
1718626726073.562256,0,-7.11245,0,509.868
1718626726082.561768,0,-8.91235,0,509.564
1718626726091.561035,0,-10.7122,0,509.332
1718626726100.560303,0,-10.28,0,509.3
1718626726109.559814,0,-9.42287,0,509.636
1718626726118.559082,0,-8.31614,0,509.7
1718626726127.558594,0,-6.96621,0,509.532
1718626726136.557861,0,-6,0,510.34
1718626726145.557129,0,-6,0,509.828
1718626726154.556641,0,-6.19482,0,509.868
1718626726163.555908,0,-9.34457,0,509.396
1718626726172.555176,0,-12.4943,0,510.223
1718626726181.554688,0,-9.97813,0,510.736
1718626726190.553955,0,-6.37842,0,509.709
1718626726199.553223,0,-5.55532,0,508.913
1718626726208.552734,0,-6.45527,0,509.555
1718626726217.552002,0,-7.3552,0,509.868
1718626726226.551270,0,-8.25513,0,509.397
1718626726235.550781,0,-8.92246,0,510.223
1718626726244.550049,0,-8.4725,0,510.148
1718626726253.549316,0,-8.02253,0,510.436
1718626726262.548828,0,-7.57256,0,510.5
1718626726271.548096,0,-7.1226,0,509.829
1718626726280.547363,0,-6.0179,0,509.868
1718626726289.546875,0,-4.66797,0,510.068
1718626726298.546143,0,-5.59115,0,510.352
1718626726307.545410,0,-8.74089,0,509.645
1718626726316.544922,0,-10.8728,0,510.003
1718626726325.544189,0,-10.4228,0,509.765
1718626726334.543457,0,-9.92236,0,510.035
1718626726343.542969,0,-8.63672,0,509.43
1718626726352.542236,0,-7.35111,0,509.97
1718626726361.541504,0,-8.03287,0,509.43
1718626726370.541016,0,-9.45384,0,509.97
1718626726379.540283,0,-9.72299,0,509.765
1718626726388.539551,0,-9.27302,0,510.37
1718626726397.539063,0,-8.66295,0,510.165
1718626726406.538330,0,-7.80587,0,510.435
1718626726415.537598,0,-7.1536,0,509.83
1718626726424.537109,0,-9.72489,0,510.035
1718626726433.536377,0,-12.2961,0,509.765
1718626726442.535645,0,-9.56019,0,509.867
1718626726451.535156,0,-4.8236,0,510.402
1718626726460.534424,0,-4.93705,0,509.663
1718626726469.533691,0,-8.08679,0,509.5
1718626726478.533203,0,-10.1767,0,509.835
1718626726487.532471,0,-10.6266,0,509.733
1718626726496.531738,0,-10.8468,0,510.955
1718626726505.531250,0,-9.94687,0,510.531
1718626726514.530518,0,-9.04695,0,510.484
1718626726523.529785,0,-9,0,509.998
1718626726532.529297,0,-9,0,509.733
1718626726541.528564,0,-8.67357,0,510.286
1718626726550.528076,0,-8.2236,0,509.48
1718626726559.527344,0,-6.18906,0,509.467
1718626726568.526611,0,-2.58936,0,510.587
1718626726577.526123,0,-1.80437,0,510.466
1718626726586.525391,0,-8.23242,0,509.815
1718626726595.524658,0,-14.6605,0,509.7
1718626726604.524170,0,-13.6541,0,509.533
1718626726613.523438,0,-12.2331,0,510.002
1718626726622.522705,0,-9.74319,0,510.852
1718626726631.522217,0,-7.04333,0,511
1718626726640.521484,0,-6,0,508.994
1718626726649.520752,0,-6,0,509.352
1718626726658.520264,0,-6.79587,0,509.5
1718626726667.519531,0,-9.63775,0,509.667
1718626726676.518799,0,-11.6384,0,510.368
1718626726685.518311,0,-9.49564,0,509.999
1718626726694.517578,0,-7.35296,0,510.401
1718626726703.516846,0,-6.62416,0,509.832
1718626726712.516357,0,-6.17418,0,510.034
1718626726721.515625,0,-7.65469,0,510.1
1718626726730.514893,0,-10.3545,0,510.351
1718626726739.514404,0,-11.8243,0,509.816
1718626726748.513672,0,-11.3743,0,509.366
1718626726757.512939,0,-10.7731,0,509.634
1718626726766.512451,0,-9.42313,0,509.867
1718626726775.511719,0,-8.07324,0,509.9
1718626726784.510986,0,-8.8511,0,509.733
1718626726793.510498,0,-9.75105,0,509.7
1718626726802.509766,0,-9.67451,0,509.533
1718626726811.509033,0,-9.22455,0,509.5
1718626726820.508545,0,-8.77457,0,510.751
1718626726829.507813,0,-8.32461,0,510.249
1718626726838.507080,0,-8.12535,0,509.933
1718626726847.506592,0,-8.57533,0,509.566
1718626726856.505859,0,-8.97471,0,510
1718626726865.505127,0,-8.52474,0,510.1
1718626726874.504639,0,-8.07477,0,510.684
1718626726883.503906,0,-6.21336,0,510.467
1718626726892.503174,0,-4.07067,0,509.483
1718626726901.502686,0,-4.4219,0,509.467
1718626726910.501953,0,-7.26377,0,510
1718626726919.501221,0,-7.94963,0,509.933
1718626726928.500732,0,-5.24978,0,508.817
1718626726937.500000,0,-3.35714,0,510.183
1718626726946.499268,0,-5.49983,0,510.167
1718626726955.498779,0,-7.64257,0,509.933
1718626726964.498047,0,-7.21073,0,510.067
1718626726973.497559,0,-6.26341,0,509.434
1718626726982.496826,0,-7.23749,0,509.8
1718626726991.496094,0,-8.95164,0,510.067
1718626727000.495605,0,-9.47566,0,510.1
1718626727009.494873,0,-8.12577,0,510.35
1718626727018.494141,0,-7.14941,0,510.15
1718626727027.493652,0,-8.04937,0,508.685
1718626727036.492920,0,-8.94929,0,510.065
1718626727045.492188,0,-9.84922,0,509.235
1718626727054.491699,0,-10.7492,0,508.834
1718626727063.490967,0,-9.70181,0,509.216
1718626727072.490234,0,-7.90195,0,509.966
1718626727081.489746,0,-7.44897,0,509.601
1718626727090.489014,0,-8.3489,0,509.666
1718626727099.488281,0,-9.37324,0,509.534
1718626727108.487793,0,-10.7232,0,510.332
1718626727117.487061,0,-11.8539,0,509.502
1718626727126.486328,0,-9.1541,0,509.633
1718626727135.485840,0,-6.45425,0,508.785
1718626727144.485107,0,-6,0,508.933
1718626727153.484375,0,-6,0,509.915
1718626727162.483887,0,-7.09678,0,510.349
1718626727171.483154,0,-8.89663,0,509.485
1718626727180.482422,0,-9.33668,0,509.965
1718626727189.481934,0,-7.62249,0,510.349
1718626727198.481201,0,-6.06874,0,510.899
1718626727207.480469,0,-7.35435,0,509.919
1718626727216.479980,0,-8.64,0,510.032
1718626727225.479248,0,-9,0,511.347
1718626727234.478516,0,-9,0,509.855
1718626727243.478027,0,-9.61695,0,509.334
1718626727252.477295,0,-10.474,0,509.632
1718626727261.476563,0,-10.3047,0,509.118
1718626727270.476074,0,-8.50479,0,509.914
1718626727279.475342,0,-7.36884,0,509.934
1718626727288.474609,0,-9.61865,0,509.734
1718626727297.474121,0,-11.8685,0,510.032
1718626727306.473389,0,-11.1527,0,509.602
1718626727315.472656,0,-10.2527,0,509.832
1718626727324.472168,0,-8.05835,0,510.315
1718626727333.471436,0,-5.35857,0,509.653
1718626727342.470703,0,-6.23535,0,509.832
1718626727351.470215,0,-10.7351,0,510.813
1718626727360.469482,0,-13.6296,0,510.834
1718626727369.468750,0,-12.2797,0,509.306
1718626727378.468262,0,-10.8829,0,510.494
1718626727387.467529,0,-8.63312,0,509.721
1718626727396.467041,0,-6.38324,0,509.666
1718626727405.466309,0,-6.74663,0,510.032
1718626727414.465576,0,-7.64656,0,510.349
1718626727423.465088,0,-9.09302,0,509.653
1718626727432.464355,0,-10.8929,0,508.919
1718626727441.463623,0,-10.6146,0,508.137
1718626727450.463135,0,-7.01475,0,510.654
1718626727459.462402,0,-4.20891,0,509.79
1718626727468.461670,0,-5.49452,0,510.329
1718626727477.461182,0,-6.78017,0,509.671
1718626727486.460449,0,-7,0,509.666
1718626727495.459717,0,-7,0,510.032
1718626727504.459229,0,-7.57466,0,509.603
1718626727513.458496,0,-8.52195,0,509.997
1718626727522.457764,0,-9,0,510.349
1718626727531.457275,0,-9,0,509.82
1718626727540.456543,0,-9.46791,0,510.363
1718626727549.455811,0,-11.1821,0,510.003
1718626727558.455322,0,-12.8963,0,509.9
1718626727567.454590,0,-11.3091,0,508.658
1718626727576.453857,0,-9.50923,0,510.553
1718626727585.453369,0,-9.32267,0,509.592
1718626727594.452637,0,-9.77263,0,509.631
1718626727603.451904,0,-10.2226,0,510.031
1718626727612.451416,0,-10.6726,0,509.438
1718626727621.450684,0,-10.5099,0,509.962
1718626727630.449951,0,-8.71001,0,509.603
1718626727639.449463,0,-7.08989,0,509.831
1718626727648.448730,0,-8.88975,0,509.734
1718626727657.447998,0,-10.6896,0,510.031
1718626727666.447510,0,-9.13812,0,509.769
1718626727675.446777,0,-6.88831,0,509.7
1718626727684.446045,0,-5.7277,0,510.941
1718626727693.445557,0,-5.27772,0,509.049
1718626727702.444824,0,-5.34448,0,510.172
1718626727711.444092,0,-6.24441,0,509.673
1718626727720.443604,0,-7,0,508.921
1718626727729.442871,0,-7,0,510.454
1718626727738.442139,0,-7,0,509.725
1718626727747.441650,0,-6.21667,0,510.244
1718626727756.440918,0,-5.26938,0,509.656
1718626727765.440186,0,-5.64402,0,508.095
1718626727774.439697,0,-6.54397,0,509.536
1718626727783.438965,0,-6.57724,0,509.9
1718626727792.438232,0,-5.72017,0,510.396
1718626727801.437744,0,-5.30268,0,510.169
1718626727810.437012,0,-7.19727,0,510.1
1718626727819.436523,0,-8.93452,0,510.1
1718626727828.435791,0,-7.58463,0,510.348
1718626727837.435059,0,-6.23474,0,510.483
1718626727846.434570,0,-5.64597,0,510.5
1718626727855.433838,0,-5.21744,0,511.078
1718626727864.433105,0,-5.44331,0,510.126
1718626727873.432617,0,-6.34326,0,510.065
1718626727882.431885,0,-6.63522,0,510.348
1718626727891.431152,0,-5.28533,0,509.987
1718626727900.430664,0,-4.1292,0,509.735
1718626727909.429932,0,-6.82898,0,509.7
1718626727918.429199,0,-9.52876,0,509.7
1718626727927.428711,0,-9.25713,0,509.535
1718626727936.427979,0,-8.3572,0,510.738
1718626727945.427246,0,-8.54272,0,509.35
1718626727954.426758,0,-9.44268,0,508.835
1718626727963.426025,0,-9.4861,0,509.213
1718626727972.425293,0,-8.13621,0,508.887
1718626727981.424805,0,-7,0,509.707
1718626727990.424072,0,-7,0,509.9
1718626727999.423340,0,-7,0,510.065
1718626728008.422852,0,-5.31543,0,509.935
1718626728017.422119,0,-3.51558,0,509.57
1718626728026.421387,0,-5.75202,0,508.923
1718626728035.420898,0,-9.60896,0,509.872
1718626728044.420166,0,-11.64,0,510.43
1718626728053.419434,0,-10.6927,0,509.841
1718626728062.418945,0,-10.2419,0,509.535
1718626728071.418213,0,-11.1418,0,509.83
1718626728080.417480,0,-12,0,509.57
1718626728089.416992,0,-12,0,509.665
1718626728098.416260,0,-12,0,510.03
1718626728107.415527,0,-10.3961,0,509.77
1718626728116.415039,0,-8.14624,0,510.359
1718626728125.414307,0,-7,0,510.17
1718626728134.413574,0,-7,0,509.771
1718626728143.413086,0,-6.63804,0,509.7
1718626728152.412354,0,-5.28815,0,510.277
1718626728161.411621,0,-4.16465,0,509.988
1718626728170.411133,0,-7.76445,0,510.065
1718626728179.410400,0,-11.3642,0,509.935
1718626728188.409668,0,-10.1476,0,510.065
1718626728197.409180,0,-7.89771,0,509.935
1718626728206.408447,0,-7.27042,0,509.571
1718626728215.407715,0,-7.72039,0,510.241
1718626728224.407227,0,-7.31855,0,509.824
